trial,t_us,phase,x_cm,y_cm,ax,ay,az,,,,,
1,3076184,2,12.5,9.5,1820,16384,-1416,,,,,
1,3079184,2,12.5,9.5,1748,16348,-1408,,,,,
1,3081184,2,12.5,9.5,1844,16212,-1560,,,,,
1,3084184,2,12.5,9.5,1832,16316,-1664,,,,,
1,3086183,2,12.5,9.5,1540,16184,-1840,,,,,
1,3089184,2,12.5,9.5,1800,16188,-1820,,,,,
1,3091184,2,12.5,9.5,1800,16096,-1704,,,,,
1,3094184,2,12.5,9.5,1564,16132,-1840,,,,,
1,3096184,2,12.5,9.5,1864,16096,-1892,,,,,
1,3099184,2,12.5,9.5,1480,16012,-1740,,,,,
1,3101184,2,12.5,9.5,1692,16256,-1636,,,,,
1,3104184,2,12.5,9.5,1700,16284,-1628,,,,,
1,3106184,2,12.5,9.5,1796,16372,-1500,,,,,
1,3109184,2,12.5,9.5,1756,16340,-1420,,,,,
1,3111184,2,12.5,9.5,1688,16344,-1600,,,,,
1,3114184,2,12.5,9.5,2176,16480,-1444,,,,,
1,3116183,2,12.5,9.5,1248,16264,-1596,,,,,
1,3119184,2,12.5,9.5,1844,16272,-1744,,,,,
1,3121184,2,12.5,9.5,1648,16268,-1612,,,,,
1,3124184,2,12.5,9.5,1832,16132,-1788,,,,,
1,3126184,2,12.5,9.5,1560,16240,-1804,,,,,
1,3129184,2,12.5,9.5,1696,16120,-1872,,,,,
1,3131184,2,12.5,9.5,1772,16148,-1708,,,,,
1,3134184,2,12.5,9.5,1728,16084,-1788,,,,,
1,3136184,2,12.5,9.5,1560,16128,-1700,,,,,
1,3139184,2,12.5,9.5,1912,16256,-1692,,,,,
1,3141184,2,12.5,9.5,1640,16328,-1524,,,,,
1,3144184,2,12.5,9.5,1876,16312,-1540,,,,,
1,3146184,2,12.5,9.5,1556,16248,-1488,,,,,
1,3149184,2,12.5,9.5,1488,16176,-1576,,,,,
1,3151184,2,12.5,9.5,1932,16340,-1468,,,,,
1,3154184,2,12.5,9.5,1792,16268,-1524,,,,,
1,3156184,2,12.5,9.5,1796,16240,-1772,,,,,
1,3159184,2,12.5,9.5,1668,16144,-1608,,,,,
1,3161184,2,12.5,9.5,1684,16200,-1640,,,,,
1,3164184,2,12.5,9.5,1976,16260,-1808,,,,,
1,3166184,2,12.5,9.5,1556,16016,-1672,,,,,
1,3169184,2,12.5,9.5,1628,16172,-1696,,,,,
1,3171184,2,12.5,9.5,1740,16108,-1692,,,,,
1,3174184,2,12.5,9.5,1896,16220,-1624,,,,,
1,3176184,2,12.5,9.5,1416,16152,-1784,,,,,
1,3179184,2,12.5,9.5,1668,16276,-1684,,,,,
1,3181184,2,12.5,9.5,1732,16224,-1568,,,,,
1,3184184,2,12.5,9.5,1892,16320,-1556,,,,,
1,3186184,2,12.5,9.5,1608,16244,-1588,,,,,
1,3189184,2,12.5,9.5,1488,16208,-1556,,,,,
1,3191184,2,12.5,9.5,1836,16332,-1656,,,,,
1,3194184,2,12.5,9.5,1860,16264,-1640,,,,,
1,3196184,2,12.5,9.5,1544,16164,-1784,,,,,
1,3199184,2,12.5,9.5,1456,16112,-1736,,,,,
1,3201184,2,12.5,9.5,1704,16104,-1764,,,,,
1,3204184,2,12.5,9.5,1388,16112,-1884,,,,,
1,3206184,2,12.5,9.5,1976,16156,-1724,,,,,
1,3209184,2,12.5,9.5,1748,16132,-1616,,,,,
1,3211184,2,12.5,9.5,1636,16152,-1736,,,,,
1,3214184,2,12.5,9.5,1656,16244,-1628,,,,,
1,3216184,2,12.5,9.5,1856,16288,-1664,,,,,
1,3219184,2,12.5,9.5,1612,16240,-1660,,,,,
1,3221184,2,12.5,9.5,1764,16276,-1572,,,,,
1,3224184,2,12.5,9.5,1824,16220,-1632,,,,,
1,3226184,2,12.5,9.5,1464,16288,-1640,,,,,
1,3229184,2,12.5,9.5,1448,16280,-1756,,,,,
1,3231184,2,12.5,9.5,1716,16308,-1708,,,,,
1,3234184,2,12.5,9.5,1684,16268,-1616,,,,,
1,3236184,2,12.5,9.5,1460,16256,-1796,,,,,
1,3239184,2,12.5,9.5,1776,16220,-1808,,,,,
1,3241184,2,12.5,9.5,1608,16168,-1724,,,,,
1,3244184,2,12.5,9.5,1728,16152,-1828,,,,,
1,3246184,2,12.5,9.5,1552,16160,-1688,,,,,
1,3249184,2,12.5,9.5,2036,16204,-1676,,,,,
1,3251184,2,12.5,9.5,1420,16164,-1660,,,,,
1,3254184,2,12.5,9.5,1612,16160,-1644,,,,,
1,3256184,2,12.5,9.5,1828,16364,-1480,,,,,
1,3259184,2,12.5,9.5,1784,16172,-1688,,,,,
1,3261184,2,12.5,9.5,1748,16296,-1624,,,,,
1,3264184,2,12.5,9.5,1556,16304,-1704,,,,,
1,3266184,2,12.5,9.5,1640,16252,-1684,,,,,
1,3269184,2,12.5,9.5,1840,16288,-1492,,,,,
1,3271184,2,12.5,9.5,1388,16284,-1744,,,,,
1,3274184,2,12.5,9.5,1348,16132,-1736,,,,,
1,3276184,2,12.5,9.5,2016,16236,-1448,,,,,
1,3279184,2,12.5,9.5,1888,16240,-1652,,,,,
1,3281184,2,12.5,9.5,1648,16164,-1632,,,,,
1,3284183,2,12.5,9.5,1648,16156,-1680,,,,,
1,3286184,2,12.5,9.5,1812,16260,-1728,,,,,
1,3289184,2,12.5,9.5,1924,16256,-1696,,,,,
1,3291184,2,12.5,9.5,1532,16312,-1832,,,,,
1,3294184,2,12.5,9.5,1492,16164,-1592,,,,,
1,3296183,2,12.5,9.5,1680,16212,-1600,,,,,
1,3299184,2,12.5,9.5,1468,16136,-1712,,,,,
1,3301184,2,12.5,9.5,1748,16252,-1688,,,,,
1,3304184,2,12.5,9.5,1488,16204,-1592,,,,,
1,3306183,2,12.5,9.5,1800,16192,-1728,,,,,
1,3309184,2,12.5,9.5,1080,16224,-1852,,,,,
1,3311184,2,12.5,9.5,2148,16284,-1544,,,,,
1,3314184,2,12.5,9.5,1576,16208,-1716,,,,,
1,3316184,2,12.5,9.5,1860,16308,-1492,,,,,
1,3319184,2,12.5,9.5,1668,16264,-1560,,,,,
1,3321183,2,12.5,9.5,1592,16192,-1572,,,,,
1,3324184,2,12.5,9.5,1788,16236,-1676,,,,,
1,3326184,2,12.5,9.5,1904,16204,-1688,,,,,
1,3329184,2,12.5,9.5,1660,16172,-1748,,,,,
1,3331184,2,12.5,9.5,1736,16244,-1652,,,,,
1,3334184,2,12.5,9.5,1680,16276,-1772,,,,,
1,3336184,2,12.5,9.5,1792,16220,-1484,,,,,
1,3339184,2,12.5,9.5,1540,16180,-1628,,,,,
1,3341184,2,12.5,9.5,1420,16308,-1676,,,,,
1,3344184,2,12.5,9.5,1768,16300,-1712,,,,,
1,3346184,2,12.5,9.5,1604,16140,-1664,,,,,
1,3349184,2,12.5,9.5,1464,16116,-1664,,,,,
1,3351184,2,12.5,9.5,1684,16284,-1760,,,,,
1,3354184,2,12.5,9.5,2044,16264,-1452,,,,,
1,3356183,2,12.5,9.5,1400,16268,-1736,,,,,
1,3359184,2,12.5,9.5,1424,16180,-1580,,,,,
2,1185,0,7.5,9.5,1868,16100,-1748,,,,,
2,3185,0,7.5,9.5,1776,16052,-1696,,,,,
2,6185,0,7.5,9.5,1736,16244,-1736,,,,,
2,8185,0,7.5,9.5,1716,16148,-1812,,,,,
2,11185,0,7.5,9.5,1764,16160,-1780,,,,,
2,13184,0,7.5,9.5,1724,16208,-1756,,,,,
2,16185,0,7.5,9.5,1600,16204,-1652,,,,,
2,18185,0,7.5,9.5,1688,16324,-1680,,,,,
2,21185,0,7.5,9.5,1600,16304,-1696,,,,,
2,23185,0,7.5,9.5,1616,16320,-1588,,,,,
2,26185,0,7.5,9.5,1588,16252,-1724,,,,,
2,28185,0,7.5,9.5,1576,16272,-1908,,,,,
2,31185,0,7.5,9.5,1772,16236,-1584,,,,,
2,33185,0,7.5,9.5,1592,16272,-1776,,,,,
2,36185,0,7.5,9.5,1736,16144,-1636,,,,,
2,38185,0,7.5,9.5,1748,16144,-1552,,,,,
2,41184,0,7.5,9.5,1772,16160,-1488,,,,,
2,43185,0,7.5,9.5,1840,16132,-1612,,,,,
2,46185,0,7.5,9.5,1704,16132,-1592,,,,,
2,48185,0,7.5,9.5,1672,16180,-1432,,,,,
2,51185,0,7.5,9.5,1616,16124,-1596,,,,,
2,53185,0,7.5,9.5,1580,16244,-1524,,,,,
2,56185,0,7.5,9.5,1608,16340,-1700,,,,,
2,58185,0,7.5,9.5,1588,16352,-1768,,,,,
2,61185,0,7.5,9.5,1488,16240,-1848,,,,,
2,63185,0,7.5,9.5,1632,16292,-1772,,,,,
2,66185,0,7.5,9.5,1700,16272,-1636,,,,,
2,68185,0,7.5,9.5,1652,16156,-1752,,,,,
2,71185,0,7.5,9.5,1748,16160,-1716,,,,,
2,73185,0,7.5,9.5,1676,16200,-1724,,,,,
2,76185,0,7.5,9.5,1716,16156,-1684,,,,,
2,78185,0,7.5,9.5,1780,16148,-1760,,,,,
2,81185,0,7.5,9.5,1888,16196,-1672,,,,,
2,83184,0,7.5,9.5,1728,16100,-1576,,,,,
2,86185,0,7.5,9.5,1776,16192,-1584,,,,,
2,88185,0,7.5,9.5,1720,16228,-1484,,,,,
2,91185,0,7.5,9.5,1780,16328,-1528,,,,,
2,93185,0,7.5,9.5,1672,16204,-1492,,,,,
2,96185,0,7.5,9.5,1644,16272,-1584,,,,,
2,98185,0,7.5,9.5,1672,16328,-1596,,,,,
2,101185,0,7.5,9.5,1668,16148,-1648,,,,,
2,103185,0,7.5,9.5,1620,16176,-1696,,,,,
2,106185,0,7.5,9.5,1600,16148,-1964,,,,,
2,108185,0,7.5,9.5,1708,16160,-1692,,,,,
2,111185,0,7.5,9.5,1752,16152,-1688,,,,,
2,113185,0,7.5,9.5,1728,16108,-1836,,,,,
2,116185,0,7.5,9.5,1660,16204,-1776,,,,,
2,118185,0,7.5,9.5,1736,16116,-1748,,,,,
2,121185,0,7.5,9.5,1724,16184,-1740,,,,,
2,123185,0,7.5,9.5,1848,16124,-1708,,,,,
2,126185,0,7.5,9.5,1748,16256,-1752,,,,,
2,128185,0,7.5,9.5,1680,16208,-1752,,,,,
2,131185,0,7.5,9.5,1656,16260,-1616,,,,,
2,133185,0,7.5,9.5,1556,16212,-1516,,,,,
2,136185,0,7.5,9.5,1620,16312,-1520,,,,,
2,138185,0,7.5,9.5,1592,16176,-1452,,,,,
2,141185,0,7.5,9.5,1672,16284,-1540,,,,,
2,143185,0,7.5,9.5,1676,16284,-1544,,,,,
2,146185,0,7.5,9.5,1676,16164,-1616,,,,,
2,148185,0,7.5,9.5,1648,16264,-1536,,,,,
2,151185,0,7.5,9.5,1796,16116,-1716,,,,,
2,153185,0,7.5,9.5,1808,16228,-1732,,,,,
2,156185,0,7.5,9.5,1868,16164,-1732,,,,,
2,158185,0,7.5,9.5,1804,16212,-1780,,,,,
2,161185,0,7.5,9.5,1640,16184,-1708,,,,,
2,163185,0,7.5,9.5,1584,16168,-1728,,,,,
2,166185,0,7.5,9.5,1664,16252,-1888,,,,,
2,168185,0,7.5,9.5,1640,16376,-1780,,,,,
2,171185,0,7.5,9.5,1476,16156,-1832,,,,,
2,173185,0,7.5,9.5,1620,16248,-1620,,,,,
2,176185,0,7.5,9.5,1664,16264,-1752,,,,,
2,178185,0,7.5,9.5,1588,16220,-1672,,,,,
2,181185,0,7.5,9.5,1660,16188,-1640,,,,,
2,183185,0,7.5,9.5,1608,16160,-1688,,,,,
2,186185,0,7.5,9.5,1588,16184,-1616,,,,,
2,188185,0,7.5,9.5,1844,16248,-1608,,,,,
2,191185,0,7.5,9.5,1796,16208,-1444,,,,,
2,193185,0,7.5,9.5,1784,16184,-1704,,,,,
2,196184,0,7.5,9.5,1700,16244,-1656,,,,,
2,198185,0,7.5,9.5,1820,16308,-1640,,,,,
2,201185,0,7.5,9.5,1740,16244,-1584,,,,,
2,203185,0,7.5,9.5,1672,16252,-1676,,,,,
2,206185,0,7.5,9.5,1596,16244,-1908,,,,,
2,208185,0,7.5,9.5,1664,16352,-1760,,,,,
2,211185,0,7.5,9.5,1684,16388,-1752,,,,,
2,213185,0,7.5,9.5,1652,16292,-1644,,,,,
2,216185,0,7.5,9.5,1724,16208,-1652,,,,,
2,218184,0,7.5,9.5,1724,16336,-1700,,,,,
2,221185,0,7.5,9.5,1748,16268,-1724,,,,,
2,223185,0,7.5,9.5,1780,16248,-1852,,,,,
2,226185,0,7.5,9.5,1648,16204,-1752,,,,,
2,228185,0,7.5,9.5,1892,16192,-1692,,,,,
2,231185,0,7.5,9.5,1704,16124,-1856,,,,,
2,233185,0,7.5,9.5,1748,16120,-1800,,,,,
2,236185,0,7.5,9.5,1812,16304,-1672,,,,,
2,238185,0,7.5,9.5,1572,16288,-1448,,,,,
2,241185,0,7.5,9.5,1536,16208,-1456,,,,,
2,243184,0,7.5,9.5,1676,16292,-1592,,,,,
2,246185,0,7.5,9.5,1644,16304,-1528,,,,,
2,248185,0,7.5,9.5,1620,16356,-1812,,,,,
2,251185,0,7.5,9.5,1808,16280,-1588,,,,,
2,253185,0,7.5,9.5,1636,16308,-1596,,,,,
2,256185,0,7.5,9.5,1760,16232,-1672,,,,,
2,258185,0,7.5,9.5,1808,16144,-1648,,,,,
2,261185,0,7.5,9.5,1724,16204,-1600,,,,,
2,263185,0,7.5,9.5,1696,16108,-1688,,,,,
2,266184,0,7.5,9.5,1676,16184,-1788,,,,,
2,268185,0,7.5,9.5,1708,16228,-1816,,,,,
2,271185,0,7.5,9.5,1632,16232,-1696,,,,,
2,273185,0,7.5,9.5,1788,16208,-1692,,,,,
2,276185,0,7.5,9.5,1732,16188,-1668,,,,,
2,278185,0,7.5,9.5,1600,16228,-1652,,,,,
2,281185,0,7.5,9.5,1676,16252,-1548,,,,,
2,283185,0,7.5,9.5,1692,16264,-1716,,,,,
2,286185,0,7.5,9.5,1636,16364,-1724,,,,,
2,288185,0,7.5,9.5,1632,16244,-1492,,,,,
2,291184,0,7.5,9.5,1800,16308,-1580,,,,,
2,293185,0,7.5,9.5,1648,16264,-1584,,,,,
2,296185,0,7.5,9.5,1600,16224,-1600,,,,,
2,298185,0,7.5,9.5,1760,16228,-1668,,,,,
2,301185,0,7.5,9.5,1720,16156,-1696,,,,,
2,303185,0,7.5,9.5,1664,16204,-1700,,,,,
2,306185,0,7.5,9.5,1772,16144,-1636,,,,,
2,308185,0,7.5,9.5,1624,16124,-1760,,,,,
2,311185,0,7.5,9.5,1784,16196,-1756,,,,,
2,313185,0,7.5,9.5,1748,16064,-1740,,,,,
2,316185,0,7.5,9.5,1760,16208,-1692,,,,,
2,318185,0,7.5,9.5,1660,16256,-1724,,,,,
2,321185,0,7.5,9.5,1616,16252,-1788,,,,,
2,323185,0,7.5,9.5,1756,16256,-1716,,,,,
2,326185,0,7.5,9.5,1572,16228,-1708,,,,,
2,328185,0,7.5,9.5,1720,16280,-1760,,,,,
2,331185,0,7.5,9.5,1736,16168,-1752,,,,,
2,333185,0,7.5,9.5,1772,16184,-1640,,,,,
2,336185,0,7.5,9.5,1824,16196,-1632,,,,,
2,338185,0,7.5,9.5,1628,16224,-1624,,,,,
2,341184,0,7.5,9.5,1760,16176,-1624,,,,,
2,343184,0,7.5,9.5,1684,16108,-1760,,,,,
2,346185,0,7.5,9.5,1728,16068,-1608,,,,,
2,348185,0,7.5,9.5,1616,16164,-1684,,,,,
2,351185,0,7.5,9.5,1692,16184,-1616,,,,,
2,353185,0,7.5,9.5,1724,16324,-1564,,,,,
2,356185,0,7.5,9.5,1780,16312,-1732,,,,,
2,358185,0,7.5,9.5,1628,16272,-1636,,,,,
2,361185,0,7.5,9.5,1708,16276,-1600,,,,,
2,363185,0,7.5,9.5,1640,16296,-1584,,,,,
2,366185,0,7.5,9.5,1652,16168,-1676,,,,,
2,368185,0,7.5,9.5,1640,16236,-1636,,,,,
2,371185,0,7.5,9.5,1584,16212,-1672,,,,,
2,373185,0,7.5,9.5,1624,16084,-2040,,,,,
2,376185,0,7.5,9.5,1716,16048,-1636,,,,,
2,378185,0,7.5,9.5,1736,16084,-1644,,,,,
2,381185,0,7.5,9.5,1756,16112,-1856,,,,,
2,383185,0,7.5,9.5,1624,16128,-1744,,,,,
2,386185,0,7.5,9.5,1660,16256,-1796,,,,,
2,388185,0,7.5,9.5,1652,16200,-1728,,,,,
2,391185,0,7.5,9.5,1720,16296,-1652,,,,,
2,393185,0,7.5,9.5,1648,16196,-1488,,,,,
2,396185,0,7.5,9.5,1684,16364,-1552,,,,,
2,398184,0,7.5,9.5,1736,16280,-1568,,,,,
2,401185,0,7.5,9.5,1560,16248,-1500,,,,,
2,403185,0,7.5,9.5,1764,16284,-1680,,,,,
2,406185,0,7.5,9.5,1708,16236,-1588,,,,,
2,408185,0,7.5,9.5,1616,16360,-1532,,,,,
2,411185,0,7.5,9.5,1772,16192,-1592,,,,,
2,413185,0,7.5,9.5,1784,16104,-1708,,,,,
2,416185,0,7.5,9.5,1664,16192,-1712,,,,,
2,418185,0,7.5,9.5,1732,16196,-1716,,,,,
2,421185,0,7.5,9.5,1692,16184,-1648,,,,,
2,423184,0,7.5,9.5,1764,16272,-1596,,,,,
2,426185,0,7.5,9.5,1708,16192,-1740,,,,,
2,428185,0,7.5,9.5,1724,16188,-1736,,,,,
2,431185,0,7.5,9.5,1556,16216,-1652,,,,,
2,433185,0,7.5,9.5,1736,16228,-1656,,,,,
2,436185,0,7.5,9.5,1636,16248,-1680,,,,,
2,438185,0,7.5,9.5,1596,16224,-1668,,,,,
2,441185,0,7.5,9.5,1740,16204,-1680,,,,,
2,443185,0,7.5,9.5,1640,16204,-1664,,,,,
2,446185,0,7.5,9.5,1672,16200,-1536,,,,,
2,448185,0,7.5,9.5,1768,16108,-1700,,,,,
2,451185,0,7.5,9.5,1736,16204,-1588,,,,,
2,453185,0,7.5,9.5,1784,16104,-1744,,,,,
2,456185,0,7.5,9.5,1764,16240,-1700,,,,,
2,458185,0,7.5,9.5,1768,16184,-1780,,,,,
2,461184,0,7.5,9.5,1712,16232,-1636,,,,,
2,463185,0,7.5,9.5,1728,16156,-1632,,,,,
2,466185,0,7.5,9.5,1676,16172,-1728,,,,,
2,468185,0,7.5,9.5,1768,16264,-1780,,,,,
2,471185,0,7.5,9.5,1768,16260,-1684,,,,,
2,473185,0,7.5,9.5,1708,16196,-1732,,,,,
2,476185,0,7.5,9.5,1740,16268,-1604,,,,,
2,478184,0,7.5,9.5,1700,16304,-1760,,,,,
2,481185,0,7.5,9.5,1660,16220,-1740,,,,,
2,483185,0,7.5,9.5,1664,16276,-1816,,,,,
2,486185,0,7.5,9.5,1724,16180,-1596,,,,,
2,488185,0,7.5,9.5,1736,16120,-1556,,,,,
2,491185,0,7.5,9.5,1684,16128,-1600,,,,,
2,493185,0,7.5,9.5,1728,16164,-1704,,,,,
2,496185,0,7.5,9.5,1788,16272,-1652,,,,,
2,498185,0,7.5,9.5,1824,16208,-1624,,,,,
2,501185,0,7.5,9.5,1748,16160,-1528,,,,,
2,503185,0,7.5,9.5,1820,16260,-1788,,,,,
2,506185,0,7.5,9.5,1732,16284,-1548,,,,,
2,508185,0,7.5,9.5,1764,16220,-1492,,,,,
2,511185,0,7.5,9.5,1584,16320,-1760,,,,,
2,513185,0,7.5,9.5,1676,16252,-1560,,,,,
2,516185,0,7.5,9.5,1684,16172,-1764,,,,,
2,518185,0,7.5,9.5,1608,16208,-1776,,,,,
2,521185,0,7.5,9.5,1644,16136,-1552,,,,,
2,523185,0,7.5,9.5,1720,16076,-1884,,,,,
2,526185,0,7.5,9.5,1648,16148,-1812,,,,,
2,528185,0,7.5,9.5,1788,16140,-1824,,,,,
2,531185,0,7.5,9.5,1768,16152,-1712,,,,,
2,533185,0,7.5,9.5,1708,16196,-1728,,,,,
2,536185,0,7.5,9.5,1776,16220,-1712,,,,,
2,538185,0,7.5,9.5,1752,16192,-1580,,,,,
2,541185,0,7.5,9.5,1716,16272,-1688,,,,,
2,543185,0,7.5,9.5,1712,16216,-1616,,,,,
2,546185,0,7.5,9.5,1684,16360,-1544,,,,,
2,548185,0,7.5,9.5,1576,16296,-1484,,,,,
2,551185,0,7.5,9.5,1640,16240,-1640,,,,,
2,553185,0,7.5,9.5,1724,16232,-1792,,,,,
2,556185,0,7.5,9.5,1656,16244,-1668,,,,,
2,558185,0,7.5,9.5,1776,16244,-1656,,,,,
2,561184,0,7.5,9.5,1648,16220,-1684,,,,,
2,563185,0,7.5,9.5,1688,16240,-1688,,,,,
2,566185,0,7.5,9.5,1700,16192,-1832,,,,,
2,568185,0,7.5,9.5,1656,16132,-1656,,,,,
2,571185,0,7.5,9.5,1812,16252,-1656,,,,,
2,573185,0,7.5,9.5,1592,16216,-1632,,,,,
2,576185,0,7.5,9.5,1604,16204,-1584,,,,,
2,578185,0,7.5,9.5,1700,16088,-1680,,,,,
2,581185,0,7.5,9.5,1752,16296,-1668,,,,,
2,583185,0,7.5,9.5,1668,16304,-1748,,,,,
2,586185,0,7.5,9.5,1588,16176,-1740,,,,,
2,588185,0,7.5,9.5,1660,16264,-1636,,,,,
2,591185,0,7.5,9.5,1608,16284,-1648,,,,,
2,593185,0,7.5,9.5,1652,16304,-1672,,,,,
2,596185,0,7.5,9.5,1672,16196,-1704,,,,,
2,598185,0,7.5,9.5,1740,16260,-1736,,,,,
2,601185,0,7.5,9.5,1676,16204,-1564,,,,,
2,603185,0,7.5,9.5,1760,16224,-1608,,,,,
2,606185,0,7.5,9.5,1752,16260,-1676,,,,,
2,608185,0,7.5,9.5,1824,16212,-1704,,,,,
2,611185,0,7.5,9.5,1928,16220,-1512,,,,,
2,613185,0,7.5,9.5,1680,16156,-1592,,,,,
2,616185,0,7.5,9.5,1660,16196,-1612,,,,,
2,618185,0,7.5,9.5,1620,16216,-1780,,,,,
2,621185,0,7.5,9.5,1652,16248,-1580,,,,,
2,623185,0,7.5,9.5,1672,16196,-1620,,,,,
2,626185,0,7.5,9.5,1604,16220,-1656,,,,,
2,628184,0,7.5,9.5,1720,16232,-1756,,,,,
2,631185,0,7.5,9.5,1636,16208,-1740,,,,,
2,633185,0,7.5,9.5,1600,16240,-1596,,,,,
2,636185,0,7.5,9.5,1604,16308,-1868,,,,,
2,638185,0,7.5,9.5,1728,16252,-1836,,,,,
2,641185,0,7.5,9.5,1724,16200,-1604,,,,,
2,643185,0,7.5,9.5,1652,16240,-1624,,,,,
2,646185,0,7.5,9.5,1684,16208,-1664,,,,,
2,648185,0,7.5,9.5,1728,16176,-1704,,,,,
2,651185,0,7.5,9.5,1740,16156,-1628,,,,,
2,653185,0,7.5,9.5,1708,16212,-1504,,,,,
2,656185,0,7.5,9.5,1716,16240,-1688,,,,,
2,658185,0,7.5,9.5,1636,16168,-1532,,,,,
2,661185,0,7.5,9.5,1668,16220,-1632,,,,,
2,663185,0,7.5,9.5,1580,16124,-1644,,,,,
2,666185,0,7.5,9.5,1584,16312,-1616,,,,,
2,668185,0,7.5,9.5,1740,16332,-1728,,,,,
2,671185,0,7.5,9.5,1652,16184,-1752,,,,,
2,673185,0,7.5,9.5,1696,16192,-1556,,,,,
2,676185,0,7.5,9.5,1736,16192,-1700,,,,,
2,678185,0,7.5,9.5,1680,16184,-1716,,,,,
2,681185,0,7.5,9.5,1804,16208,-1828,,,,,
2,683185,0,7.5,9.5,1720,16156,-1788,,,,,
2,686185,0,7.5,9.5,1820,16148,-1712,,,,,
2,688185,0,7.5,9.5,1744,16220,-1776,,,,,
2,691185,0,7.5,9.5,1784,16132,-1488,,,,,
2,693185,0,7.5,9.5,1720,16152,-1704,,,,,
2,696185,0,7.5,9.5,1732,16224,-1676,,,,,
2,698185,0,7.5,9.5,1716,16268,-1608,,,,,
2,701184,1,7.5,9.5,1668,16196,-1780,,,,,
2,703183,1,7.5,9.5,1576,16320,-1612,,,,,
2,706193,1,7.5,9.5,1688,16196,-1592,,,,,
2,708202,1,7.501,9.5,1632,16220,-1528,,,,,
2,711202,1,7.503,9.5,1664,16200,-1604,,,,,
2,713198,1,7.506,9.5,1616,15728,-1552,,,,,
2,716203,1,7.511,9.5,2148,16368,-2100,,,,,
2,718201,1,7.516,9.5,1680,15084,-1196,,,,,
2,721203,1,7.525,9.5,2452,16432,-2692,,,,,
2,723201,1,7.533,9.5,2308,16616,-3156,,,,,
2,726203,1,7.545,9.5,2812,16196,-2864,,,,,
2,728202,1,7.554,9.5,1472,16588,-4148,,,,,
2,731200,1,7.57,9.5,2004,16864,-5132,,,,,
2,733204,1,7.581,9.5,2420,16416,-5164,,,,,
2,736200,1,7.6,9.5,688,15804,-6044,,,,,
2,738203,1,7.614,9.5,3080,16808,-6548,,,,,
2,741199,1,7.636,9.5,1688,15896,-6732,,,,,
2,743203,1,7.652,9.5,1260,15968,-7096,,,,,
2,746204,1,7.678,9.5,2092,15892,-7648,,,,,
2,748200,1,7.696,9.5,-264,15544,-8656,,,,,
2,751204,1,7.725,9.5,1360,15936,-9040,,,,,
2,753201,1,7.745,9.5,304,15516,-8952,,,,,
2,756201,1,7.777,9.5,1236,15640,-8792,,,,,
2,758201,1,7.8,9.5,416,15600,-9088,,,,,
2,761203,1,7.835,9.5,1032,16908,-9924,,,,,
2,763203,1,7.86,9.5,1508,15176,-7964,,,,,
2,766204,1,7.899,9.5,120,16008,-8364,,,,,
2,768202,1,7.925,9.5,3620,17020,-7040,,,,,
2,771200,1,7.967,9.5,2720,16472,-5628,,,,,
2,773203,1,7.997,9.5,428,16864,-6120,,,,,
2,776200,1,8.042,9.5,4148,17208,-5212,,,,,
2,778198,1,8.073,9.5,1620,17612,-6012,,,,,
2,781202,1,8.122,9.5,4712,16632,-4372,,,,,
2,783200,1,8.155,9.5,780,16492,-6548,,,,,
2,786203,1,8.207,9.5,5104,17372,-5640,,,,,
2,788200,1,8.243,9.5,2032,16260,-5072,,,,,
2,791204,1,8.298,9.5,2516,16544,-4688,,,,,
2,793204,1,8.336,9.5,2820,17440,-5652,,,,,
2,796201,1,8.395,9.5,1348,16916,-5208,,,,,
2,798202,1,8.435,9.5,1564,16252,-4236,,,,,
2,801201,1,8.497,9.5,912,16576,-4904,,,,,
2,803203,1,8.539,9.5,1156,16796,-4716,,,,,
2,806198,1,8.604,9.5,748,15548,-3092,,,,,
2,808202,1,8.649,9.5,-296,15892,-3420,,,,,
2,811201,1,8.717,9.5,1680,16752,-3828,,,,,
2,813205,1,8.764,9.5,1920,16540,-3500,,,,,
2,816204,1,8.836,9.5,2032,15312,-1964,,,,,
2,818202,1,8.885,9.5,1432,15352,-2464,,,,,
2,821202,1,8.96,9.5,3272,16708,-3316,,,,,
2,823204,1,9.011,9.5,1796,15924,-3028,,,,,
2,826201,1,9.089,9.5,972,16288,-4672,,,,,
2,828203,1,9.142,9.5,1508,15992,-5116,,,,,
2,831203,1,9.224,9.5,1332,14944,-4836,,,,,
2,833202,1,9.28,9.5,808,15236,-5372,,,,,
2,836200,1,9.364,9.5,64,15748,-7048,,,,,
2,838215,1,9.423,9.5,-284,15284,-7536,,,,,
2,841198,1,9.51,9.5,640,14496,-6804,,,,,
2,843201,1,9.57,9.5,2164,15908,-7712,,,,,
2,846200,1,9.66,9.5,2672,16324,-7264,,,,,
2,848199,1,9.72,9.5,220,14864,-6076,,,,,
2,851203,1,9.81,9.5,2072,15756,-5340,,,,,
2,853206,1,9.87,9.5,3480,16832,-5084,,,,,
2,856201,1,9.96,9.5,2148,17612,-4124,,,,,
2,858203,1,10.02,9.5,-1024,15716,-1848,,,,,
2,861201,1,10.11,9.5,2232,18312,-1148,,,,,
2,863201,1,10.17,9.5,684,17876,-192,,,,,
2,866199,1,10.26,9.5,916,17476,1368,,,,,
2,868203,1,10.32,9.5,3296,18024,1356,,,,,
