trial,t_us,phase,x_cm,y_cm,ax,ay,az
1,815203,1,20.889,4.500,3168,14388,924
1,818204,1,20.815,4.500,2252,13680,3344
1,820209,1,20.765,4.500,3028,17612,3116
1,823208,1,20.689,4.500,-28,16204,2752
1,825206,1,20.637,4.500,4,15352,1428
1,828205,1,20.557,4.500,3580,16804,3900
1,830202,1,20.504,4.500,2488,15544,2780
1,833207,1,20.420,4.500,-12,15908,2136
1,835205,1,20.364,4.500,2012,15848,2488
1,838206,1,20.278,4.500,2900,14392,1972
1,840212,1,20.219,4.500,-44,17460,2340
1,843205,1,20.130,4.500,-1972,17024,-676
1,845204,1,20.070,4.500,3196,15836,-32
1,848204,1,19.980,4.500,1276,15804,-1972
1,850207,1,19.920,4.500,-832,13516,-1320
1,853205,1,19.829,4.500,1192,15216,-3196
1,855205,1,19.770,4.500,2048,16440,-4408
1,858207,1,19.680,4.500,-3164,18744,-2216
1,860204,1,19.620,4.500,-496,15924,-8352
1,863204,1,19.530,4.500,4544,20928,-976
1,865204,1,19.470,4.500,656,17064,-7376
1,868205,1,19.380,4.500,1344,18528,-2680
1,870205,1,19.320,4.500,5168,17948,-4828
1,873207,1,19.229,4.500,-984,15992,-5424
1,875208,1,19.170,4.500,-3048,16192,-6644
1,878201,1,19.083,4.500,2860,16156,-5680
1,880221,1,19.025,4.500,3892,13296,-4600
1,883206,1,18.942,4.500,3472,14800,-4764
1,885206,1,18.887,4.500,4536,16656,-1212
1,888207,1,18.806,4.500,4188,15180,-4504
1,890207,1,18.753,4.500,1480,19016,-2384
1,893208,1,18.676,4.500,1200,19532,-2892
1,895208,1,18.625,4.500,2184,16372,-2716
1,898201,1,18.551,4.500,3520,15944,-3648
1,900205,1,18.503,4.500,4544,19836,-752
1,903203,1,18.432,4.500,5032,15888,-2320
1,905205,1,18.386,4.500,2668,19128,1020
1,908205,1,18.318,4.500,184,16528,-844
1,910207,1,18.274,4.500,-508,16312,620
1,913208,1,18.210,4.500,2648,15876,-248
1,915206,1,18.169,4.500,852,14220,-456
1,918209,1,18.107,4.500,1588,14252,392
1,920208,1,18.068,4.500,4736,12164,-3744
1,923207,1,18.010,4.500,6236,10656,1824
1,925208,1,17.973,4.500,-1844,15980,-7024
1,928209,1,17.919,4.500,-5692,23244,-8548
1,930207,1,17.884,4.500,-1944,11928,-5940
1,933203,1,17.833,4.500,1952,16448,-8572
1,935205,1,17.800,4.500,-1008,22096,-6572
1,938208,1,17.752,4.500,3596,18340,-12108
1,940205,1,17.721,4.500,3960,20132,-6552
1,943206,1,17.677,4.500,-6904,17412,-14472
1,945208,1,17.648,4.500,-5216,15864,-12400
1,948209,1,17.607,4.500,3064,13916,-11948
1,950208,1,17.581,4.500,1208,12928,-11756
1,953203,1,17.543,4.500,3828,12468,-9492
1,955206,1,17.519,4.500,3928,12052,-11840
1,958212,1,17.484,4.500,3004,15128,-8236
1,960207,1,17.462,4.500,784,14016,-10460
1,963207,1,17.431,4.500,4048,17804,-7704
1,965210,1,17.411,4.500,5948,17848,-7768
1,968205,1,17.383,4.500,5692,20652,-7564
1,970205,1,17.366,4.500,6788,19364,-4180
1,973208,1,17.341,4.500,5332,17960,-7660
1,975208,1,17.326,4.500,6132,21796,-4644
1,978203,1,17.305,4.500,2216,18296,-7096
1,980205,1,17.291,4.500,2548,17564,-5020
1,983207,1,17.273,4.500,4756,16236,-2852
1,985206,1,17.262,4.500,4292,13768,-4296
1,988209,1,17.248,4.500,2896,13948,-1812
1,990209,1,17.239,4.500,3592,13104,-3756
1,993205,1,17.228,4.500,1324,14928,-2324
1,995205,1,17.221,4.500,576,15104,-3404
1,998207,1,17.213,4.500,1116,17840,-1964
1,1000208,1,17.209,4.500,1420,17080,-1376
1,1003205,1,17.204,4.500,288,17424,-1476
1,1005205,1,17.202,4.500,1876,18460,-656
1,1008208,1,17.200,4.500,1048,16576,-1856
1,1010209,1,17.200,4.500,-808,17188,-3696
1,1013209,1,17.200,4.500,-2548,16948,-3348
1,1015204,1,17.200,4.500,-2724,8528,-6040
1,1018204,1,17.200,4.500,-2496,13392,-6056
1,1020206,1,17.200,4.500,-1584,14316,-4204
1,1023203,1,17.200,4.500,-556,10524,-4616
1,1025206,1,17.200,4.500,864,17548,-2868
1,1028203,1,17.200,4.500,-1176,18100,-5940
1,1030206,1,17.200,4.500,-800,16568,-3180
1,1033203,1,17.200,4.500,864,17732,-4780
1,1035206,1,17.200,4.500,1084,19516,-2304
1,1038204,1,17.200,4.500,2904,17408,-3036
1,1040209,1,17.200,4.500,4148,19328,-1152
1,1043209,1,17.200,4.500,3840,17952,-1196
1,1045204,1,17.200,4.500,3276,15360,-1348
1,1048203,1,17.200,4.500,4088,14140,-880
1,1050206,1,17.200,4.500,3832,14612,-1540
1,1053203,1,17.200,4.500,3992,14676,-596
1,1055206,1,17.200,4.500,4508,14024,-996
1,1058203,1,17.200,4.500,4612,15688,-320
1,1060206,1,17.200,4.500,3872,15736,-768
1,1063203,1,17.200,4.500,3256,16852,-1264
1,1065206,1,17.200,4.500,3300,18576,-1380
1,1068203,1,17.200,4.500,2680,18640,-1932
1,1070206,1,17.200,4.500,2264,18980,-1660
1,1073203,1,17.200,4.500,2444,18600,-2388
1,1075206,1,17.200,4.500,2288,17784,-2228
1,1078204,1,17.200,4.500,1360,16500,-2888
1,1080209,1,17.200,4.500,812,15924,-2792
1,1083209,1,17.200,4.500,572,14564,-3188
1,1085204,1,17.200,4.500,76,14108,-3204
1,1088203,1,17.200,4.500,-260,14060,-3180
1,1090206,1,17.200,4.500,64,13932,-2900
1,1093204,1,17.200,4.500,368,14856,-2444
1,1095206,1,17.200,4.500,88,15448,-2628
1,1098203,1,17.200,4.500,-432,16148,-2288
1,1100206,1,17.200,4.500,-232,16936,-1960
1,1103203,1,17.200,4.500,-60,17344,-1884
1,1105206,1,17.200,4.500,508,17244,-1384
1,1108203,1,17.200,4.500,1108,16756,-1264
1,1110206,1,17.200,4.500,1144,16344,-1232
1,1113203,1,17.200,4.500,1100,15696,-1388
1,1115206,1,17.200,4.500,1440,15368,-1416
1,1118203,1,17.200,4.500,1808,15152,-1172
1,1120206,1,17.200,4.500,1924,15076,-1372
1,1123204,1,17.200,4.500,2808,15276,-1348
1,1125209,1,17.200,4.500,3112,15696,-1196
1,1128209,1,17.200,4.500,2892,16060,-1584
1,1130203,1,17.200,4.500,3068,16604,-1556
1,1133209,1,17.200,4.500,3008,17096,-2172
1,1135205,1,17.200,4.500,3012,17360,-2112
1,1138205,1,17.200,4.500,2952,17648,-2584
1,1140207,1,17.200,4.500,3152,17592,-2644
1,1143205,1,17.200,4.500,2824,17196,-2812
1,1145207,1,17.200,4.500,2552,16872,-3096
1,1148205,1,17.200,4.500,2140,16448,-3304
1,1150207,1,17.200,4.500,1848,15844,-3588
1,1153205,1,17.200,4.500,1684,15784,-3276
1,1155207,1,17.200,4.500,1908,15736,-3056
1,1158205,1,17.200,4.500,1808,15936,-2524
1,1160189,2,17.200,4.500,1716,16196,-2368
1,1163189,2,17.200,4.500,1532,16332,-2256
1,1165189,2,17.200,4.500,1264,16480,-1896
1,1168189,2,17.200,4.500,916,16424,-1764
1,1170189,2,17.200,4.500,788,16500,-1516
1,1173189,2,17.200,4.500,960,16132,-1276
1,1175189,2,17.200,4.500,952,15816,-1044
1,1178189,2,17.200,4.500,808,15564,-1024
1,1180189,2,17.200,4.500,740,15464,-1048
1,1183189,2,17.200,4.500,760,15248,-1144
1,1185189,2,17.200,4.500,524,15424,-1212
1,1188189,2,17.200,4.500,856,15640,-1340
1,1190189,2,17.200,4.500,1096,15804,-1252
1,1193189,2,17.200,4.500,1340,16016,-1332
1,1195189,2,17.200,4.500,1436,16264,-1604
1,1198189,2,17.200,4.500,1564,16304,-1724
1,1200189,2,17.200,4.500,1656,16416,-2080
1,1203189,2,17.200,4.500,1704,16520,-2776
1,1205189,2,17.200,4.500,1888,16560,-2672
1,1208189,2,17.200,4.500,2056,16500,-2964
1,1210189,2,17.200,4.500,2276,16508,-2656
1,1213189,2,17.200,4.500,2396,16476,-2828
1,1215189,2,17.200,4.500,2336,16308,-2984
1,1218189,2,17.200,4.500,2288,16324,-2940
1,1220189,2,17.200,4.500,2360,16340,-2896
1,1223189,2,17.200,4.500,2528,16296,-2700
1,1225189,2,17.200,4.500,2520,16460,-2460
1,1228189,2,17.200,4.500,2520,16536,-2108
1,1230189,2,17.200,4.500,2548,16500,-1976
1,1233189,2,17.200,4.500,2364,16436,-1956
1,1235189,2,17.200,4.500,2180,16492,-1824
1,1238189,2,17.200,4.500,1920,16316,-1748
1,1240189,2,17.200,4.500,1688,16216,-1652
1,1243189,2,17.200,4.500,1500,16124,-1716
1,1245189,2,17.200,4.500,1448,15928,-1648
1,1248189,2,17.200,4.500,1212,15856,-1540
1,1250189,2,17.200,4.500,1220,15936,-1452
1,1253189,2,17.200,4.500,1004,16004,-1440
1,1255189,2,17.200,4.500,904,15964,-1524
1,1258189,2,17.200,4.500,816,15992,-1808
1,1260189,2,17.200,4.500,896,15976,-1628
1,1263189,2,17.200,4.500,820,15940,-1740
1,1265189,2,17.200,4.500,996,15892,-1928
1,1268189,2,17.200,4.500,944,15820,-2212
1,1270189,2,17.200,4.500,1052,15864,-2328
1,1273189,2,17.200,4.500,976,15848,-2608
1,1275189,2,17.200,4.500,1204,16012,-2548
1,1278189,2,17.200,4.500,1448,16292,-2484
1,1280189,2,17.200,4.500,1692,16472,-2516
1,1283189,2,17.200,4.500,1628,16676,-2368
1,1285189,2,17.200,4.500,1648,16692,-2376
1,1288189,2,17.200,4.500,2104,16600,-2360
1,1290189,2,17.200,4.500,2020,16552,-2284
1,1293189,2,17.200,4.500,2364,16356,-2208
1,1295189,2,17.200,4.500,2424,16276,-1908
1,1298189,2,17.200,4.500,2512,16132,-1964
1,1300189,2,17.200,4.500,2544,16064,-1848
1,1303189,2,17.200,4.500,2452,16008,-1872
1,1305189,2,17.200,4.500,2384,16084,-1844
1,1308189,2,17.200,4.500,2408,16372,-1904
1,1310189,2,17.200,4.500,2248,16152,-2084
1,1313189,2,17.200,4.500,2156,16444,-1944
1,1315189,2,17.200,4.500,1924,16536,-1964
1,1318189,2,17.200,4.500,1736,16528,-2148
1,1320189,2,17.200,4.500,1500,16612,-2120
1,1323189,2,17.200,4.500,1404,16420,-2088
1,1325189,2,17.200,4.500,1396,16320,-2048
1,1328189,2,17.200,4.500,1240,16056,-1976
1,1330189,2,17.200,4.500,1156,15948,-2168
1,1333189,2,17.200,4.500,1044,15736,-2096
1,1335189,2,17.200,4.500,984,15616,-2272
1,1338189,2,17.200,4.500,860,15712,-2056
1,1340189,2,17.200,4.500,904,15748,-2272
1,1343189,2,17.200,4.500,988,15956,-1968
1,1345189,2,17.200,4.500,1076,16080,-2224
1,1348189,2,17.200,4.500,1168,16348,-2084
1,1350189,2,17.200,4.500,1216,16440,-1912
1,1353189,2,17.200,4.500,1364,16432,-1872
1,1355189,2,17.200,4.500,1492,16504,-1976
1,1358189,2,17.200,4.500,1720,16312,-1768
1,1360189,2,17.200,4.500,1836,16168,-1824
1,1363189,2,17.200,4.500,2056,15956,-1848
1,1365189,2,17.200,4.500,2024,15856,-1920
1,1368189,2,17.200,4.500,2084,15836,-2024
1,1370189,2,17.200,4.500,2064,15952,-1944
1,1373189,2,17.200,4.500,2260,16120,-2116
1,1375189,2,17.200,4.500,2196,16328,-2020
1,1378189,2,17.200,4.500,2304,16540,-2168
1,1380189,2,17.200,4.500,2168,16624,-2148
1,1383189,2,17.200,4.500,2184,16668,-2160
