trial,t_us,phase,x_cm,y_cm,ax,ay,az
1,929211,1,11.499,9.500,-6532,16232,452
1,931206,1,11.534,9.500,5860,16808,11492
1,934208,1,11.584,9.500,2856,13416,4092
1,936209,1,11.616,9.500,5420,18052,4032
1,939205,1,11.664,9.500,1792,14392,7848
1,941208,1,11.694,9.500,-2120,16280,4844
1,944202,1,11.738,9.500,88,14680,7840
1,946209,1,11.766,9.500,-976,16992,4156
1,949208,1,11.806,9.500,5948,17004,10720
1,951209,1,11.832,9.500,4792,15236,10092
1,954209,1,11.869,9.500,6220,18040,5476
1,956207,1,11.893,9.500,2564,16140,4016
1,959208,1,11.927,9.500,1840,17324,5572
1,961207,1,11.948,9.500,880,15960,2924
1,964206,1,11.979,9.500,1844,18152,212
1,966210,1,11.998,9.500,2332,17336,1840
1,969209,1,12.026,9.500,188,17024,584
1,971205,1,12.043,9.500,-1264,17572,284
1,974209,1,12.067,9.500,-3392,17092,296
1,976209,1,12.081,9.500,-2068,17452,52
1,979211,1,12.102,9.500,1512,17284,-1544
1,981207,1,12.115,9.500,2648,18316,-1364
1,984209,1,12.132,9.500,584,17564,-2932
1,986205,1,12.143,9.500,-1640,15464,-4480
1,989205,1,12.157,9.500,-4,15328,-996
1,991207,1,12.165,9.500,48,14196,-1996
1,994208,1,12.176,9.500,4488,15384,-2756
1,996210,1,12.182,9.500,2352,14240,-2576
1,999208,1,12.189,9.500,324,14168,-1016
1,1001211,1,12.193,9.500,-4572,14876,-3232
1,1004209,1,12.197,9.500,-4536,15488,-2084
1,1006204,1,12.199,9.500,-4084,15224,-116
1,1009210,1,12.200,9.500,2440,16028,2204
1,1011203,1,12.200,9.500,2880,15384,3108
1,1014207,1,12.200,9.500,2292,16232,3712
1,1016209,1,12.200,9.500,-1120,15804,5252
1,1019207,1,12.200,9.500,-2224,16928,3204
1,1021206,1,12.200,9.500,-592,17096,464
1,1024204,1,12.200,9.500,4124,16580,3836
1,1026204,1,12.200,9.500,4832,16304,2716
1,1029204,1,12.200,9.500,4436,16428,2220
1,1031206,1,12.200,9.500,1076,15620,872
1,1034204,1,12.200,9.500,1292,15636,972
