trial,t_us,phase,x_cm,y_cm,ax,ay,az
1,2619186,2,17.200,14.500,1416,16252,-2108
1,2622186,2,17.200,14.500,1416,16276,-2032
1,2624186,2,17.200,14.500,1496,16232,-2040
1,2627186,2,17.200,14.500,1408,16284,-2116
1,2629186,2,17.200,14.500,1388,16260,-2064
1,2632186,2,17.200,14.500,1340,16228,-2032
1,2634186,2,17.200,14.500,1304,16236,-2100
1,2637186,2,17.200,14.500,1328,16168,-2108
1,2639186,2,17.200,14.500,1272,16208,-1976
1,2642186,2,17.200,14.500,1276,16152,-1948
1,2644186,2,17.200,14.500,1292,16220,-1952
1,2647186,2,17.200,14.500,1420,16360,-1928
1,2649186,2,17.200,14.500,1376,16392,-2020
1,2652186,2,17.200,14.500,1240,16184,-2064
1,2654186,2,17.200,14.500,1300,16276,-2012
1,2657186,2,17.200,14.500,1292,16164,-1992
1,2659186,2,17.200,14.500,1284,16256,-1984
1,2662186,2,17.200,14.500,1368,16264,-2156
1,2664186,2,17.200,14.500,1328,16180,-2120
1,2667186,2,17.200,14.500,1456,16216,-2104
1,2669186,2,17.200,14.500,1524,16220,-2096
1,2672186,2,17.200,14.500,1324,16276,-2068
1,2674186,2,17.200,14.500,1344,16204,-1960
1,2677186,2,17.200,14.500,1352,16340,-1892
1,2679186,2,17.200,14.500,1372,16204,-1896
1,2682186,2,17.200,14.500,1328,16212,-2120
1,2684186,2,17.200,14.500,1336,16256,-2088
1,2687186,2,17.200,14.500,1400,16288,-1892
1,2689186,2,17.200,14.500,1468,16232,-2100
1,2692186,2,17.200,14.500,1392,16260,-1992
1,2694186,2,17.200,14.500,1400,16232,-1980
1,2697186,2,17.200,14.500,1312,16252,-1996
1,2699186,2,17.200,14.500,1316,16248,-2020
1,2702186,2,17.200,14.500,1340,16148,-2016
1,2704186,2,17.200,14.500,1320,16220,-2064
1,2707186,2,17.200,14.500,1340,16304,-2056
1,2709186,2,17.200,14.500,1232,16216,-2020
1,2712186,2,17.200,14.500,1336,16296,-1936
1,2714186,2,17.200,14.500,1356,16332,-2100
1,2717186,2,17.200,14.500,1400,16244,-2004
1,2719186,2,17.200,14.500,1288,16292,-1972
1,2722186,2,17.200,14.500,1280,16268,-2020
1,2724186,2,17.200,14.500,1452,16272,-1828
1,2727186,2,17.200,14.500,1364,16276,-2148
1,2729186,2,17.200,14.500,1264,16180,-2056
1,2732186,2,17.200,14.500,1472,16276,-2000
1,2734186,2,17.200,14.500,1504,16204,-1904
1,2737186,2,17.200,14.500,1392,16288,-2132
1,2739186,2,17.200,14.500,1340,16204,-1920
1,2742186,2,17.200,14.500,1320,16260,-2156
1,2744186,2,17.200,14.500,1340,16308,-2088
1,2747186,2,17.200,14.500,1404,16248,-1944
1,2749186,2,17.200,14.500,1336,16304,-2036
1,2752186,2,17.200,14.500,1468,16360,-1972
1,2754186,2,17.200,14.500,1400,16208,-1988
1,2757186,2,17.200,14.500,1408,16264,-1844
1,2759186,2,17.200,14.500,1396,16248,-1952
1,2762186,2,17.200,14.500,1236,16288,-2128
1,2764186,2,17.200,14.500,1376,16208,-2116
1,2767186,2,17.200,14.500,1268,16264,-1936
1,2769186,2,17.200,14.500,1412,16240,-2060
1,2772186,2,17.200,14.500,1372,16164,-1980
1,2774186,2,17.200,14.500,1340,16240,-1980
1,2777186,2,17.200,14.500,1408,16400,-2056
1,2779186,2,17.200,14.500,1384,16224,-2084
1,2782186,2,17.200,14.500,1348,16168,-2044
1,2784186,2,17.200,14.500,1544,16248,-1944
1,2787186,2,17.200,14.500,1404,16236,-1856
1,2789186,2,17.200,14.500,1396,16240,-1896
1,2792186,2,17.200,14.500,1448,16328,-1972
1,2794186,2,17.200,14.500,1348,16304,-2180
1,2797186,2,17.200,14.500,1380,16296,-2048
1,2799186,2,17.200,14.500,1376,16224,-1964
1,2802186,2,17.200,14.500,1364,16244,-1920
1,2804186,2,17.200,14.500,1308,16200,-2168
1,2807186,2,17.200,14.500,1308,16232,-2112
1,2809186,2,17.200,14.500,1424,16256,-2248
1,2812186,2,17.200,14.500,1456,16232,-2000
1,2814186,2,17.200,14.500,1416,16244,-1920
1,2817186,2,17.200,14.500,1424,16268,-2020
1,2819186,2,17.200,14.500,1540,16268,-1948
1,2822186,2,17.200,14.500,1272,16236,-2132
1,2824186,2,17.200,14.500,1312,16348,-1992
1,2827186,2,17.200,14.500,1316,16204,-1860
1,2829186,2,17.200,14.500,1292,16252,-1880
1,2832186,2,17.200,14.500,1308,16240,-1900
1,2834186,2,17.200,14.500,1276,16268,-1980
1,2837186,2,17.200,14.500,1384,16340,-2064
1,2839186,2,17.200,14.500,1396,16356,-2012
