trial,t_us,phase,x_cm,y_cm,ax,ay,az,,,,,,,
1,1088202,1,17.201,4.500,400,17904,-3752,,,,,,,
1,1090198,1,17.201,4.500,2648,13096,992,,,,,,,
1,1093200,1,17.200,4.500,3496,15656,-276,,,,,,,
1,1095202,1,17.200,4.500,-1640,14332,-1348,,,,,,,
1,1098202,1,17.200,4.500,4028,15344,-184,,,,,,,
1,1100201,1,17.200,4.500,1140,18520,-3440,,,,,,,
1,1103202,1,17.200,4.500,2972,13692,876,,,,,,,
1,1105201,1,17.200,4.500,2608,19228,-3000,,,,,,,
1,1108202,1,17.200,4.500,1164,15168,-1440,,,,,,,
1,1110201,1,17.200,4.500,2776,18060,-2756,,,,,,,
1,1113202,1,17.200,4.500,1520,15064,-1872,,,,,,,
1,1115200,1,17.200,4.500,1968,16992,-3012,,,,,,,
1,1118202,1,17.200,4.500,376,16756,-3292,,,,,,,
1,1120201,1,17.200,4.500,2192,15976,-2992,,,,,,,
1,1123202,1,17.200,4.500,584,15916,-3276,,,,,,,
1,1125201,1,17.200,4.500,1760,15308,-1976,,,,,,,
1,1128202,1,17.200,4.500,440,16508,-2852,,,,,,,
1,1130201,1,17.200,4.500,2068,15116,-940,,,,,,,
1,1133202,1,17.200,4.500,1884,16372,-1152,,,,,,,
1,1135200,1,17.200,4.500,1164,16128,-848,,,,,,,
1,1138202,1,17.200,4.500,1576,16840,-880,,,,,,,
1,1140201,1,17.200,4.500,2192,16692,-268,,,,,,,
1,1143202,1,17.200,4.500,2616,16492,272,,,,,,,
1,1145200,1,17.200,4.500,1888,16956,-448,,,,,,,
1,1148202,1,17.200,4.500,1844,16472,-440,,,,,,,
1,1150201,1,17.200,4.500,1692,16612,-1408,,,,,,,
1,1153202,1,17.200,4.500,1632,16100,-1896,,,,,,,
1,1155200,1,17.200,4.500,884,15968,-2384,,,,,,,
1,1158202,1,17.200,4.500,788,15768,-2700,,,,,,,
1,1160201,1,17.200,4.500,808,15532,-2640,,,,,,,
1,1163202,1,17.200,4.500,940,15404,-2872,,,,,,,
1,1165200,1,17.200,4.500,1104,15676,-2756,,,,,,,
1,1168202,1,17.200,4.500,1380,15984,-2832,,,,,,,
1,1170201,1,17.200,4.500,2084,16344,-2420,,,,,,,
1,1173202,1,17.200,4.500,2232,16464,-1892,,,,,,,
1,1175200,1,17.200,4.500,2536,16624,-1652,,,,,,,
1,1178202,1,17.200,4.500,2340,16564,-1036,,,,,,,
1,1180201,1,17.200,4.500,2484,16900,-828,,,,,,,
1,1183202,1,17.200,4.500,2052,16844,-644,,,,,,,
1,1185200,1,17.200,4.500,1624,16696,-852,,,,,,,
1,1188202,1,17.200,4.500,1216,16584,-896,,,,,,,
1,1190201,1,17.200,4.500,1232,16408,-1060,,,,,,,
1,1193202,1,17.200,4.500,1364,16100,-1156,,,,,,,
1,1195201,1,17.200,4.500,1332,15980,-1244,,,,,,,
1,1198202,1,17.200,4.500,1320,15888,-1716,,,,,,,
1,1200200,1,17.200,4.500,1576,15860,-2008,,,,,,,
1,1203202,1,17.200,4.500,1788,15944,-2004,,,,,,,
1,1205201,1,17.200,4.500,1664,15940,-2104,,,,,,,
1,1208202,1,17.200,4.500,1708,16156,-2120,,,,,,,
1,1210201,1,17.200,4.500,1704,16112,-1844,,,,,,,
1,1213202,1,17.200,4.500,1532,16192,-1628,,,,,,,
1,1215200,1,17.200,4.500,1308,16460,-1788,,,,,,,
1,1218202,1,17.200,4.500,1104,16348,-1688,,,,,,,
1,1220201,1,17.200,4.500,1300,16488,-1652,,,,,,,
1,1223202,1,17.200,4.500,1424,16296,-1624,,,,,,,
1,1225200,1,17.200,4.500,1160,16320,-1840,,,,,,,
1,1228202,1,17.200,4.500,1428,16236,-1820,,,,,,,
1,1230201,1,17.200,4.500,1468,16204,-1980,,,,,,,
1,1233202,1,17.200,4.500,1820,16044,-1824,,,,,,,
1,1235201,1,17.200,4.500,1852,16044,-1624,,,,,,,
1,1238202,1,17.200,4.500,1792,16000,-1576,,,,,,,
1,1240200,1,17.200,4.500,2212,16108,-1484,,,,,,,
1,1243202,1,17.200,4.500,2344,16120,-1024,,,,,,,
1,1245201,1,17.200,4.500,2196,16300,-1136,,,,,,,
1,1248186,2,17.200,4.500,2044,16420,-1208,,,,,,,
1,1250186,2,17.200,4.500,1904,16520,-1144,,,,,,,
1,1253186,2,17.200,4.500,1748,16588,-1220,,,,,,,
1,1255186,2,17.200,4.500,1500,16672,-1344,,,,,,,
1,1258186,2,17.200,4.500,1088,16448,-1628,,,,,,,
1,1260186,2,17.200,4.500,856,16428,-1856,,,,,,,
1,1263186,2,17.200,4.500,928,16092,-2028,,,,,,,
1,1265186,2,17.200,4.500,924,15984,-2268,,,,,,,
1,1268186,2,17.200,4.500,1140,15764,-2232,,,,,,,
1,1270186,2,17.200,4.500,1476,15764,-2296,,,,,,,
1,1273186,2,17.200,4.500,1860,15632,-1988,,,,,,,
1,1275186,2,17.200,4.500,2088,15892,-2056,,,,,,,
1,1278186,2,17.200,4.500,1988,15920,-1784,,,,,,,
1,1280186,2,17.200,4.500,2156,16040,-1728,,,,,,,
1,1283186,2,17.200,4.500,1924,16384,-1396,,,,,,,
1,1285186,2,17.200,4.500,1796,16492,-1300,,,,,,,
1,1288186,2,17.200,4.500,1452,16584,-1072,,,,,,,
1,1290186,2,17.200,4.500,1284,16764,-1112,,,,,,,
1,1293186,2,17.200,4.500,1144,16672,-1036,,,,,,,
1,1295186,2,17.200,4.500,1116,16596,-972,,,,,,,
1,1298186,2,17.200,4.500,1392,16476,-1216,,,,,,,
1,1300186,2,17.200,4.500,1440,16400,-1360,,,,,,,
1,1303186,2,17.200,4.500,1720,16312,-1712,,,,,,,
1,1305186,2,17.200,4.500,1988,16064,-1920,,,,,,,
1,1308186,2,17.200,4.500,2176,15988,-2104,,,,,,,
1,1310186,2,17.200,4.500,2108,15780,-2016,,,,,,,
1,1313186,2,17.200,4.500,2204,15912,-2284,,,,,,,
1,1315186,2,17.200,4.500,2020,15964,-2396,,,,,,,
1,1318186,2,17.200,4.500,1692,16064,-2200,,,,,,,
1,1320186,2,17.200,4.500,1452,16308,-2124,,,,,,,
1,1323186,2,17.200,4.500,1200,16372,-1796,,,,,,,
1,1325186,2,17.200,4.500,1192,16440,-1556,,,,,,,
1,1328186,2,17.200,4.500,1128,16460,-1348,,,,,,,
1,1330186,2,17.200,4.500,1008,16464,-1216,,,,,,,
1,1333186,2,17.200,4.500,1188,16344,-1100,,,,,,,
1,1335186,2,17.200,4.500,1304,16368,-1280,,,,,,,
1,1338186,2,17.200,4.500,1496,16240,-1124,,,,,,,
1,1340186,2,17.200,4.500,1828,16192,-1364,,,,,,,
1,1343186,2,17.200,4.500,2044,16048,-1288,,,,,,,
1,1345186,2,17.200,4.500,2256,15908,-1428,,,,,,,
1,1348186,2,17.200,4.500,2180,16040,-1472,,,,,,,
1,1350186,2,17.200,4.500,2176,16044,-1744,,,,,,,
1,1353186,2,17.200,4.500,1916,16052,-1836,,,,,,,
1,1355186,2,17.200,4.500,1712,16044,-1704,,,,,,,
1,1358186,2,17.200,4.500,1328,16252,-1804,,,,,,,
1,1360186,2,17.200,4.500,1056,16348,-1816,,,,,,,
1,1363186,2,17.200,4.500,1124,16400,-1924,,,,,,,
1,1365186,2,17.200,4.500,1016,16420,-1936,,,,,,,
1,1368186,2,17.200,4.500,1172,16452,-1900,,,,,,,
1,1370186,2,17.200,4.500,1468,16452,-1676,,,,,,,
1,1373186,2,17.200,4.500,1700,16396,-1728,,,,,,,
1,1375186,2,17.200,4.500,1772,16212,-1612,,,,,,,
1,1378186,2,17.200,4.500,2100,16112,-1712,,,,,,,
1,1380186,2,17.200,4.500,2184,16168,-1836,,,,,,,
1,1383186,2,17.200,4.500,2068,16036,-1624,,,,,,,
1,1385186,2,17.200,4.500,1860,15960,-1660,,,,,,,
1,1388186,2,17.200,4.500,1680,16116,-1472,,,,,,,
1,1390186,2,17.200,4.500,1540,16068,-1352,,,,,,,
1,1393186,2,17.200,4.500,1328,16204,-1512,,,,,,,
1,1395186,2,17.200,4.500,1376,16216,-1204,,,,,,,
1,1398186,2,17.200,4.500,1204,16408,-1444,,,,,,,
1,1400186,2,17.200,4.500,1244,16476,-1420,,,,,,,
1,1403186,2,17.200,4.500,1340,16448,-1368,,,,,,,
1,1405186,2,17.200,4.500,1336,16412,-1328,,,,,,,
1,1408186,2,17.200,4.500,1540,16412,-1656,,,,,,,
1,1410186,2,17.200,4.500,1644,16360,-1612,,,,,,,
1,1413186,2,17.200,4.500,1808,16148,-1792,,,,,,,
1,1415186,2,17.200,4.500,1672,16060,-1996,,,,,,,
1,1418186,2,17.200,4.500,1892,16060,-2056,,,,,,,
1,1420186,2,17.200,4.500,1840,15940,-2084,,,,,,,
1,1423186,2,17.200,4.500,1716,15852,-2056,,,,,,,
1,1425186,2,17.200,4.500,1724,15896,-2040,,,,,,,
1,1428186,2,17.200,4.500,1568,16080,-1896,,,,,,,
1,1430186,2,17.200,4.500,1484,16228,-1700,,,,,,,
1,1433186,2,17.200,4.500,1536,16420,-1384,,,,,,,
1,1435186,2,17.200,4.500,1500,16444,-1284,,,,,,,
1,1438186,2,17.200,4.500,1612,16460,-1268,,,,,,,
1,1440186,2,17.200,4.500,1660,16516,-1000,,,,,,,
1,1443186,2,17.200,4.500,1784,16532,-1124,,,,,,,
1,1445186,2,17.200,4.500,1748,16592,-1272,,,,,,,
1,1448186,2,17.200,4.500,1720,16420,-1236,,,,,,,
1,1450186,2,17.200,4.500,1736,16200,-1468,,,,,,,
1,1453186,2,17.200,4.500,1740,16104,-1648,,,,,,,
1,1455186,2,17.200,4.500,1640,16104,-1884,,,,,,,
1,1458186,2,17.200,4.500,1564,15980,-2032,,,,,,,
1,1460186,2,17.200,4.500,1492,15888,-2184,,,,,,,
1,1463186,2,17.200,4.500,1468,16008,-2092,,,,,,,
1,1465186,2,17.200,4.500,1516,16004,-2216,,,,,,,
1,1468186,2,17.200,4.500,1520,16120,-2056,,,,,,,
1,1470186,2,17.200,4.500,1564,16164,-1948,,,,,,,
1,1473186,2,17.200,4.500,1504,16356,-1704,,,,,,,
1,1475186,2,17.200,4.500,1540,16400,-1648,,,,,,,
1,1478186,2,17.200,4.500,1420,16536,-1508,,,,,,,
1,1480186,2,17.200,4.500,1424,16452,-1340,,,,,,,
1,1483186,2,17.200,4.500,1548,16404,-1532,,,,,,,
1,1485186,2,17.200,4.500,1568,16408,-1368,,,,,,,
1,1488186,2,17.200,4.500,1700,16276,-1276,,,,,,,
1,1490186,2,17.200,4.500,1780,16244,-1448,,,,,,,
1,1493186,2,17.200,4.500,1900,16068,-1632,,,,,,,
1,1495186,2,17.200,4.500,1932,16168,-1708,,,,,,,
1,1498186,2,17.200,4.500,1856,16028,-1628,,,,,,,
1,1500186,2,17.200,4.500,1860,16064,-1684,,,,,,,
1,1503186,2,17.200,4.500,1840,16184,-1644,,,,,,,
1,1505186,2,17.200,4.500,1588,16220,-1848,,,,,,,
1,1508186,2,17.200,4.500,1624,16320,-1680,,,,,,,
1,1510186,2,17.200,4.500,1444,16404,-1800,,,,,,,
1,1513186,2,17.200,4.500,1420,16340,-1644,,,,,,,
1,1515186,2,17.200,4.500,1340,16472,-1656,,,,,,,
1,1518186,2,17.200,4.500,1388,16356,-1756,,,,,,,
1,1520186,2,17.200,4.500,1392,16376,-1832,,,,,,,
1,1523186,2,17.200,4.500,1432,16276,-1804,,,,,,,
1,1525186,2,17.200,4.500,1468,16180,-1748,,,,,,,
1,1528186,2,17.200,4.500,1588,16000,-1744,,,,,,,
1,1530186,2,17.200,4.500,1672,16096,-1672,,,,,,,
1,1533186,2,17.200,4.500,1780,15980,-1444,,,,,,,
1,1535186,2,17.200,4.500,1788,15984,-1656,,,,,,,
1,1538186,2,17.200,4.500,1780,16128,-1580,,,,,,,
1,1540186,2,17.200,4.500,1768,16056,-1544,,,,,,,
1,1543186,2,17.200,4.500,1756,16228,-1176,,,,,,,
1,1545186,2,17.200,4.500,1736,16376,-1272,,,,,,,
1,1548186,2,17.200,4.500,1612,16388,-1428,,,,,,,
1,1550186,2,17.200,4.500,1548,16544,-1428,,,,,,,
1,1553186,2,17.200,4.500,1428,16452,-1592,,,,,,,
1,1555186,2,17.200,4.500,1360,16396,-1600,,,,,,,
1,1558186,2,17.200,4.500,1476,16376,-1688,,,,,,,
1,1560186,2,17.200,4.500,1476,16196,-1856,,,,,,,
1,1563186,2,17.200,4.500,1560,16012,-1888,,,,,,,
1,1565186,2,17.200,4.500,1652,16028,-1912,,,,,,,
1,1568186,2,17.200,4.500,1672,15892,-1940,,,,,,,
1,1570186,2,17.200,4.500,1792,16004,-2000,,,,,,,
1,1573186,2,17.200,4.500,1808,16020,-1888,,,,,,,
1,1575186,2,17.200,4.500,1796,16172,-1832,,,,,,,
1,1578186,2,17.200,4.500,1784,16188,-1476,,,,,,,
1,1580186,2,17.200,4.500,1752,16260,-1428,,,,,,,
1,1583186,2,17.200,4.500,1528,16308,-1360,,,,,,,
1,1585186,2,17.200,4.500,1592,16404,-1188,,,,,,,
1,1588186,2,17.200,4.500,1360,16348,-1240,,,,,,,
1,1590186,2,17.200,4.500,1488,16464,-1132,,,,,,,
1,1593186,2,17.200,4.500,1448,16424,-1316,,,,,,,
1,1595186,2,17.200,4.500,1484,16356,-1384,,,,,,,
1,1598186,2,17.200,4.500,1588,16256,-1620,,,,,,,
1,1600186,2,17.200,4.500,1608,16248,-1572,,,,,,,
1,1603186,2,17.200,4.500,1768,16052,-1760,,,,,,,
1,1605186,2,17.200,4.500,1696,15948,-1932,,,,,,,
1,1608186,2,17.200,4.500,1676,15940,-1876,,,,,,,
1,1610186,2,17.200,4.500,1708,16060,-1980,,,,,,,
1,1613186,2,17.200,4.500,1648,16080,-1908,,,,,,,
1,1615186,2,17.200,4.500,1600,16132,-2028,,,,,,,
1,1618186,2,17.200,4.500,1504,16328,-1836,,,,,,,
1,1620186,2,17.200,4.500,1472,16396,-1716,,,,,,,
1,1623186,2,17.200,4.500,1476,16400,-1492,,,,,,,
1,1625186,2,17.200,4.500,1564,16376,-1344,,,,,,,
1,1628186,2,17.200,4.500,1556,16376,-1468,,,,,,,
1,1630186,2,17.200,4.500,1492,16436,-1480,,,,,,,
1,1633186,2,17.200,4.500,1632,16328,-1504,,,,,,,
1,1635186,2,17.200,4.500,1744,16312,-1484,,,,,,,
1,1638186,2,17.200,4.500,1704,16260,-1672,,,,,,,
1,1640186,2,17.200,4.500,1740,16080,-1512,,,,,,,
1,1643186,2,17.200,4.500,1844,16008,-1712,,,,,,,
1,1645186,2,17.200,4.500,1792,16012,-1600,,,,,,,
1,1648186,2,17.200,4.500,1708,16136,-1800,,,,,,,
1,1650186,2,17.200,4.500,1624,16116,-1640,,,,,,,
1,1653186,2,17.200,4.500,1604,16160,-1648,,,,,,,
1,1655186,2,17.200,4.500,1500,16236,-1560,,,,,,,
1,1658186,2,17.200,4.500,1372,16396,-1568,,,,,,,
1,1660186,2,17.200,4.500,1388,16372,-1712,,,,,,,
1,1663186,2,17.200,4.500,1400,16324,-1704,,,,,,,
1,1665186,2,17.200,4.500,1464,16432,-1644,,,,,,,
1,1668186,2,17.200,4.500,1552,16276,-1660,,,,,,,
1,1670186,2,17.200,4.500,1572,16356,-1884,,,,,,,
1,1673186,2,17.200,4.500,1544,16180,-1912,,,,,,,
1,1675186,2,17.200,4.500,1576,16140,-1812,,,,,,,
1,1678186,2,17.200,4.500,1772,16088,-1688,,,,,,,
1,1680186,2,17.200,4.500,1572,16088,-1872,,,,,,,
1,1683186,2,17.200,4.500,1744,16220,-1544,,,,,,,
1,1685186,2,17.200,4.500,1640,16032,-1552,,,,,,,
1,1688186,2,17.200,4.500,1836,16244,-1460,,,,,,,
1,1690186,2,17.200,4.500,1828,16260,-1384,,,,,,,
1,1693186,2,17.200,4.500,1688,16472,-1384,,,,,,,
1,1695186,2,17.200,4.500,1724,16496,-1380,,,,,,,
1,1698186,2,17.200,4.500,1724,16508,-1400,,,,,,,
1,1700186,2,17.200,4.500,1584,16432,-1252,,,,,,,
1,1703186,2,17.200,4.500,1432,16440,-1560,,,,,,,
1,1705186,2,17.200,4.500,1500,16264,-1612,,,,,,,
1,1708186,2,17.200,4.500,1464,16184,-1944,,,,,,,
1,1710186,2,17.200,4.500,1388,16084,-1804,,,,,,,
1,1713186,2,17.200,4.500,1488,16120,-2100,,,,,,,
1,1715186,2,17.200,4.500,1520,16012,-1960,,,,,,,
1,1718186,2,17.200,4.500,1684,15984,-2104,,,,,,,
1,1720186,2,17.200,4.500,1644,16092,-1860,,,,,,,
1,1723186,2,17.200,4.500,1756,16128,-1852,,,,,,,
1,1725186,2,17.200,4.500,1704,16288,-1812,,,,,,,
1,1728186,2,17.200,4.500,1560,16292,-1524,,,,,,,
1,1730186,2,17.200,4.500,1572,16316,-1412,,,,,,,
1,1733186,2,17.200,4.500,1604,16424,-1252,,,,,,,
1,1735186,2,17.200,4.500,1552,16400,-1284,,,,,,,
1,1738186,2,17.200,4.500,1548,16412,-1440,,,,,,,
1,1740186,2,17.200,4.500,1556,16436,-1384,,,,,,,
1,1743186,2,17.200,4.500,1632,16268,-1620,,,,,,,
1,1745186,2,17.200,4.500,1604,16312,-1504,,,,,,,
1,1748186,2,17.200,4.500,1584,16184,-1744,,,,,,,
1,1750186,2,17.200,4.500,1612,16132,-1828,,,,,,,
1,1753186,2,17.200,4.500,1644,16044,-1840,,,,,,,
1,1755186,2,17.200,4.500,1668,16096,-1944,,,,,,,
1,1758186,2,17.200,4.500,1792,16132,-1812,,,,,,,
1,1760186,2,17.200,4.500,1696,16088,-2044,,,,,,,
1,1763186,2,17.200,4.500,1524,16156,-1824,,,,,,,
1,1765186,2,17.200,4.500,1584,16160,-1692,,,,,,,
1,1768186,2,17.200,4.500,1612,16264,-1636,,,,,,,
1,1770186,2,17.200,4.500,1588,16348,-1732,,,,,,,
1,1773186,2,17.200,4.500,1492,16276,-1612,,,,,,,
1,1775186,2,17.200,4.500,1460,16352,-1456,,,,,,,
1,1778186,2,17.200,4.500,1476,16380,-1444,,,,,,,
1,1780186,2,17.200,4.500,1388,16244,-1452,,,,,,,
1,1783186,2,17.200,4.500,1544,16204,-1412,,,,,,,
1,1785186,2,17.200,4.500,1616,16204,-1656,,,,,,,
1,1788186,2,17.200,4.500,1620,16092,-1488,,,,,,,
1,1790186,2,17.200,4.500,1840,16192,-1356,,,,,,,
1,1793186,2,17.200,4.500,1808,16068,-1472,,,,,,,
1,1795186,2,17.200,4.500,1912,16104,-1568,,,,,,,
1,1798186,2,17.200,4.500,1936,16272,-1652,,,,,,,
1,1800186,2,17.200,4.500,1892,16236,-1568,,,,,,,
1,1803186,2,17.200,4.500,1524,16264,-1680,,,,,,,
1,1805186,2,17.200,4.500,1528,16332,-1708,,,,,,,
1,1808186,2,17.200,4.500,1400,16252,-1692,,,,,,,
1,1810186,2,17.200,4.500,1360,16364,-1800,,,,,,,
1,1813186,2,17.200,4.500,1328,16336,-1700,,,,,,,
1,1815186,2,17.200,4.500,1356,16324,-1760,,,,,,,
1,1818186,2,17.200,4.500,1396,16220,-1820,,,,,,,
1,1820186,2,17.200,4.500,1524,16208,-2012,,,,,,,
1,1823186,2,17.200,4.500,1672,16248,-1632,,,,,,,
1,1825186,2,17.200,4.500,1596,16104,-1648,,,,,,,
1,1828186,2,17.200,4.500,1740,16060,-1544,,,,,,,
1,1830186,2,17.200,4.500,1736,16104,-1536,,,,,,,
1,1833186,2,17.200,4.500,1724,16136,-1364,,,,,,,
1,1835186,2,17.200,4.500,1784,16268,-1428,,,,,,,
1,1838186,2,17.200,4.500,1636,16244,-1364,,,,,,,
1,1840186,2,17.200,4.500,1768,16352,-1348,,,,,,,
1,1843186,2,17.200,4.500,1608,16388,-1440,,,,,,,
1,1845186,2,17.200,4.500,1500,16372,-1440,,,,,,,
1,1848186,2,17.200,4.500,1324,16368,-1532,,,,,,,
1,1850186,2,17.200,4.500,1408,16292,-1504,,,,,,,
1,1853186,2,17.200,4.500,1296,16208,-1744,,,,,,,
1,1855186,2,17.200,4.500,1472,16160,-1776,,,,,,,
1,1858186,2,17.200,4.500,1536,16104,-1888,,,,,,,
1,1860186,2,17.200,4.500,1648,16124,-1932,,,,,,,
1,1863186,2,17.200,4.500,1660,16016,-1928,,,,,,,
1,1865186,2,17.200,4.500,1872,16104,-1952,,,,,,,
1,1868186,2,17.200,4.500,1836,16132,-1900,,,,,,,
1,1870186,2,17.200,4.500,1788,16136,-1844,,,,,,,
1,1873186,2,17.200,4.500,1832,16068,-1548,,,,,,,
1,1875186,2,17.200,4.500,1692,16112,-1708,,,,,,,
1,1878186,2,17.200,4.500,1448,16220,-1540,,,,,,,
1,1880186,2,17.200,4.500,1512,16336,-1404,,,,,,,
1,1883186,2,17.200,4.500,1440,16376,-1400,,,,,,,
1,1885186,2,17.200,4.500,1436,16304,-1316,,,,,,,
1,1888186,2,17.200,4.500,1504,16300,-1412,,,,,,,
1,1890186,2,17.200,4.500,1508,16384,-1488,,,,,,,
1,1893186,2,17.200,4.500,1648,16276,-1448,,,,,,,
1,1895186,2,17.200,4.500,1616,16320,-1708,,,,,,,
1,1898186,2,17.200,4.500,1716,16272,-1820,,,,,,,
1,1900186,2,17.200,4.500,1784,16104,-1812,,,,,,,
1,1903186,2,17.200,4.500,1672,16140,-1824,,,,,,,
1,1905186,2,17.200,4.500,1688,16016,-1848,,,,,,,
1,1908186,2,17.200,4.500,1768,16092,-1884,,,,,,,
1,1910186,2,17.200,4.500,1620,16100,-1964,,,,,,,
1,1913186,2,17.200,4.500,1460,16256,-1856,,,,,,,
1,1915186,2,17.200,4.500,1532,16240,-1836,,,,,,,
1,1918186,2,17.200,4.500,1436,16352,-1604,,,,,,,
1,1920186,2,17.200,4.500,1480,16384,-1524,,,,,,,
1,1923186,2,17.200,4.500,1452,16440,-1544,,,,,,,
1,1925186,2,17.200,4.500,1468,16312,-1500,,,,,,,
1,1928186,2,17.200,4.500,1648,16336,-1476,,,,,,,
1,1930186,2,17.200,4.500,1528,16316,-1420,,,,,,,
1,1933186,2,17.200,4.500,1668,16260,-1544,,,,,,,
1,1935186,2,17.200,4.500,1764,16220,-1516,,,,,,,
1,1938186,2,17.200,4.500,1780,16196,-1576,,,,,,,
1,1940186,2,17.200,4.500,1880,16136,-1696,,,,,,,
1,1943186,2,17.200,4.500,1812,16208,-1660,,,,,,,
1,1945186,2,17.200,4.500,1752,16144,-1612,,,,,,,
1,1948186,2,17.200,4.500,1648,16228,-1792,,,,,,,
1,1950186,2,17.200,4.500,1536,16240,-1732,,,,,,,
1,1953186,2,17.200,4.500,1500,16316,-1708,,,,,,,
1,1955186,2,17.200,4.500,1380,16272,-1808,,,,,,,
1,1958186,2,17.200,4.500,1356,16316,-1728,,,,,,,
1,1960186,2,17.200,4.500,1412,16224,-1648,,,,,,,
1,1963186,2,17.200,4.500,1452,16300,-1772,,,,,,,
1,1965186,2,17.200,4.500,1564,16212,-1692,,,,,,,
1,1968186,2,17.200,4.500,1564,16160,-1592,,,,,,,
1,1970186,2,17.200,4.500,1612,16160,-1796,,,,,,,
1,1973186,2,17.200,4.500,1664,16172,-1576,,,,,,,
1,1975186,2,17.200,4.500,1696,16164,-1548,,,,,,,
1,1978186,2,17.200,4.500,1760,16204,-1588,,,,,,,
1,1980186,2,17.200,4.500,1768,16304,-1604,,,,,,,
1,1983186,2,17.200,4.500,1700,16216,-1368,,,,,,,
1,1985186,2,17.200,4.500,1552,16276,-1516,,,,,,,
1,1988186,2,17.200,4.500,1616,16372,-1364,,,,,,,
1,1990186,2,17.200,4.500,1620,16288,-1460,,,,,,,
1,1993186,2,17.200,4.500,1576,16284,-1336,,,,,,,
1,1995186,2,17.200,4.500,1548,16292,-1656,,,,,,,
1,1998186,2,17.200,4.500,1600,16276,-1816,,,,,,,
1,2000186,2,17.200,4.500,1632,16280,-1488,,,,,,,
1,2003186,2,17.200,4.500,1536,16216,-1704,,,,,,,
1,2005186,2,17.200,4.500,1640,16216,-1672,,,,,,,
1,2008186,2,17.200,4.500,1644,16160,-1908,,,,,,,
1,2010186,2,17.200,4.500,1600,16060,-1860,,,,,,,
1,2013186,2,17.200,4.500,1600,16036,-1808,,,,,,,
1,2015186,2,17.200,4.500,1668,16176,-1696,,,,,,,
1,2018186,2,17.200,4.500,1584,16192,-1596,,,,,,,
1,2020186,2,17.200,4.500,1732,16240,-1632,,,,,,,
1,2023186,2,17.200,4.500,1604,16272,-1432,,,,,,,
1,2025186,2,17.200,4.500,1524,16280,-1632,,,,,,,
1,2028186,2,17.200,4.500,1604,16348,-1472,,,,,,,
1,2030186,2,17.200,4.500,1648,16312,-1432,,,,,,,
1,2033186,2,17.200,4.500,1600,16356,-1264,,,,,,,
1,2035186,2,17.200,4.500,1648,16432,-1400,,,,,,,
1,2038186,2,17.200,4.500,1608,16260,-1436,,,,,,,
1,2040186,2,17.200,4.500,1616,16308,-1580,,,,,,,
1,2043186,2,17.200,4.500,1664,16252,-1728,,,,,,,
1,2045186,2,17.200,4.500,1600,16136,-1604,,,,,,,
1,2048186,2,17.200,4.500,1616,16108,-1692,,,,,,,
1,2050186,2,17.200,4.500,1644,16108,-1844,,,,,,,
1,2053186,2,17.200,4.500,1584,16196,-1888,,,,,,,
1,2055186,2,17.200,4.500,1484,16084,-1828,,,,,,,
1,2058186,2,17.200,4.500,1612,16132,-1812,,,,,,,
1,2060186,2,17.200,4.500,1532,16192,-1916,,,,,,,
1,2063186,2,17.200,4.500,1500,16320,-1760,,,,,,,
1,2065186,2,17.200,4.500,1544,16272,-1644,,,,,,,
1,2068186,2,17.200,4.500,1568,16280,-1528,,,,,,,
1,2070186,2,17.200,4.500,1596,16312,-1540,,,,,,,
1,2073186,2,17.200,4.500,1712,16292,-1504,,,,,,,
1,2075186,2,17.200,4.500,1724,16288,-1364,,,,,,,
1,2078186,2,17.200,4.500,1692,16300,-1408,,,,,,,
1,2080186,2,17.200,4.500,1668,16336,-1516,,,,,,,
1,2083186,2,17.200,4.500,1668,16264,-1588,,,,,,,
1,2085186,2,17.200,4.500,1668,16196,-1560,,,,,,,
1,2088186,2,17.200,4.500,1556,16232,-1584,,,,,,,
1,2090186,2,17.200,4.500,1672,16140,-1588,,,,,,,
1,2093186,2,17.200,4.500,1580,16208,-1816,,,,,,,
1,2095186,2,17.200,4.500,1564,16152,-1700,,,,,,,
1,2098186,2,17.200,4.500,1552,16196,-1724,,,,,,,
1,2100186,2,17.200,4.500,1524,16240,-1532,,,,,,,
1,2103186,2,17.200,4.500,1508,16292,-1744,,,,,,,
1,2105186,2,17.200,4.500,1468,16316,-1684,,,,,,,
1,2108186,2,17.200,4.500,1496,16352,-1632,,,,,,,
1,2110186,2,17.200,4.500,1612,16316,-1536,,,,,,,
1,2113186,2,17.200,4.500,1564,16296,-1656,,,,,,,
1,2115186,2,17.200,4.500,1544,16256,-1624,,,,,,,
1,2118186,2,17.200,4.500,1524,16208,-1568,,,,,,,
1,2120186,2,17.200,4.500,1628,16192,-1696,,,,,,,
1,2123186,2,17.200,4.500,1700,16160,-1600,,,,,,,
1,2125186,2,17.200,4.500,1620,16240,-1680,,,,,,,
1,2128186,2,17.200,4.500,1736,16192,-1576,,,,,,,
1,2130186,2,17.200,4.500,1728,16212,-1644,,,,,,,
1,2133186,2,17.200,4.500,1644,16252,-1552,,,,,,,
1,2135186,2,17.200,4.500,1580,16288,-1632,,,,,,,
1,2138186,2,17.200,4.500,1576,16288,-1564,,,,,,,
1,2140186,2,17.200,4.500,1516,16276,-1588,,,,,,,
1,2143186,2,17.200,4.500,1476,16284,-1512,,,,,,,
1,2145186,2,17.200,4.500,1500,16348,-1792,,,,,,,
